1655	2640
1657	2642
1659	2644
1667	2505
1668	2600
1640	2623
1644	2628
1645	2629
1654	2639
1634	2617
1630	2613
1621	2604
1606	2579
1607	2581
1589	2536
1588	2534
1574	2517
1575	2519
1571	2514
1572	2515
1570	2512
1554	2492
1557	2495
1552	2490
1551	2489
1548	2486
1549	2487
1547	2485
1546	2484
1543	2480
1545	2482
1542	2478
1541	2477
1540	2476
1533	2464
1535	2466
1532	2462
1531	2459
1530	2456
1515	895
1523	2177
1528	2451
1569	2510
1322	951
1304	201
1257	2751
1203	2031
1214	2739
1172	2369
1178	2293
1182	2420
1188	2590
1195	2557
1199	2398
1201	2330
1171	2414
1158	2223
1167	2574
1137	2400
1139	2419
1140	550
1130	2473
1134	2445
1125	2354
1118	2437
1119	2411
1124	766
1115	976
1105	2061
1106	810
1110	867
1114	933
1090	2428
1099	2410
1101	2284
1087	2262
1085	2024
1086	972
1080	2198
1075	2584
1078	2560
1054	2332
1057	929
1062	2098
1065	2380
1072	2472
1053	2294
1048	2402
1042	838
1045	2413
1018	1012
1020	2105
1024	861
1034	2566
1003	2065
1004	2089
1014	2444
1015	1013
999	2518
1000	2422
985	2055
989	935
992	744
965	2556
966	2580
979	981
981	2429
961	917
947	2507
952	2069
960	932
955	2339
931	2544
932	2567
933	925
944	2563
925	2403
926	2474
927	2053
905	2463
909	938
922	2436
911	2438
898	2381
896	2325
897	2348
895	2319
894	2317
893	2296
892	2295
889	2274
890	2275
891	2277
885	2268
887	2270
888	2273
882	2258
883	2263
884	2267
879	2253
880	2254
881	2255
878	2252
876	2244
877	2248
871	2218
872	2228
874	2230
875	2237
868	2214
869	2215
870	2217
865	2209
866	2211
867	2212
862	2185
863	2200
864	2208
861	2176
860	2158
857	2144
859	2147
855	2139
856	2143
854	2137
852	2131
853	2134
850	2122
851	2126
849	2117
846	2111
847	2112
848	2113
844	2094
845	2095
843	2093
842	2086
840	2081
837	2070
838	2072
839	2075
833	2052
834	2054
835	2067
836	2068
828	2021
829	2026
831	2037
832	2049
826	2003
827	2005
825	1018
821	980
822	983
823	1015
824	1016
819	961
820	962
814	913
815	920
816	923
818	958
811	903
812	907
813	911
808	894
810	901
809	900
806	889
807	891
805	888
803	884
804	887
800	874
801	876
802	882
799	865
796	852
797	858
798	864
795	850
793	837
792	833
790	822
791	828
788	815
789	816
787	806
784	794
785	795
783	789
780	782
781	783
782	786
777	775
779	777
771	760
772	761
773	762
774	764
775	765
770	758
764	730
765	732
766	737
767	738
768	739
769	754
761	713
762	714
763	727
758	706
759	707
760	711
756	703
757	705
755	694
754	684
752	680
753	681
750	670
751	676
749	669
748	668
747	666
746	661
745	660
742	652
744	659
739	627
740	631
741	635
734	621
735	622
736	624
737	625
733	620
730	609
731	611
732	617
726	599
727	603
728	605
729	608
724	591
725	597
722	581
723	589
721	580
720	575
719	574
718	573
717	571
715	568
716	569
713	564
714	565
712	562
709	552
710	555
711	557
707	549
708	551
705	545
707	771
704	543
701	533
702	536
700	525
698	521
699	524
696	517
697	520
694	512
695	513
693	508
692	506
691	505
689	503
690	504
688	502
685	493
687	501
684	492
683	490
682	486
678	473
679	475
680	477
681	485
676	465
677	468
674	457
675	464
673	456
672	455
669	452
670	453
671	454
667	449
668	451
666	447
665	439
664	438
663	432
659	416
660	420
661	421
662	424
657	414
658	415
652	386
653	389
654	391
655	393
656	409
651	385
650	382
648	377
649	381
646	366
647	376
645	362
644	360
643	358
642	354
640	344
641	345
639	334
638	333
636	325
637	330
633	305
634	306
635	322
632	2034
632	300
631	289
630	286
628	284
629	285
627	281
625	265
626	272
618	232
619	233
620	252
621	256
622	258
623	263
624	264
616	227
617	231
612	208
613	211
614	222
615	224
612	656
611	204
610	199
608	190
609	191
605	172
606	174
607	178
604	168
602	163
603	166
598	138
599	141
600	144
601	145
593	122
594	127
595	128
596	132
597	133
590	95
591	97
592	103
587	90
588	91
589	94
586	82
582	75
585	81
583	76
584	77
581	69
580	67
579	53
578	46
572	6
573	13
574	23
575	24
576	25
577	45
571	130
569	523
570	825
568	860
566	2323
567	411
565	590
563	474
564	586
561	429
562	298
560	841
558	2051
556	2156
557	2166
555	982
552	355
553	283
554	383
550	64
551	2159
545	556
546	448
547	78
549	446
548	559
544	682
543	2184
542	2242
540	634
541	529
539	2121
538	2120
536	2649
536	50
537	2090
533	135
534	896
535	442
532	859
531	639
529	230
530	873
527	481
528	413
524	945
525	655
526	392
523	375
522	2246
521	899
520	2341
516	356
517	479
518	755
519	425
515	519
514	986
512	117
513	577
511	196
510	539
508	722
509	496
504	126
505	690
506	544
507	2313
502	869
503	793
501	845
498	287
499	928
500	2125
497	2312
496	596
494	614
495	443
493	458
491	188
492	63
490	774
488	719
489	526
487	834
485	691
486	131
483	554
484	583
480	16
481	759
482	397
479	328
475	2108
477	696
478	210
476	2133
474	109
472	357
473	616
469	460
470	856
471	772
465	862
466	461
467	507
468	194
463	2168
464	570
462	483
461	372
457	84
458	576
459	293
460	871
456	790
455	1006
452	83
453	205
454	908
450	542
451	2141
447	15
448	567
449	566
446	633
445	2236
443	2286
444	98
442	919
441	2256
437	380
438	343
440	606
433	2320
434	890
435	368
436	826
432	866
431	531
430	835
429	532
428	718
421	753
423	757
424	723
425	653
426	906
427	369
419	2174
420	763
417	2064
418	785
415	971
416	989
414	939
413	918
411	854
412	857
408	823
409	831
410	840
407	812
406	802
405	770
404	750
402	743
403	747
400	72
401	724
399	686
398	675
398	2561
397	673
