2	59
3	346
4	723
6	869
11	566
13	515
14	674
15	548
16	666
17	663
22	1177
23	647
24	893
25	746
26	641
27	85
29	816
31	70
32	140
33	61
36	744
37	403
38	830
39	858
41	928
44	929
47	294
49	392
50	525
52	442
53	440
54	480
55	474
56	306
57	554
59	747
62	94
63	592
64	1225
65	568
66	1406
67	716
68	852
69	714
70	860
71	15
72	847
73	839
74	1160
75	1260
78	786
80	1224
81	740
83	969
84	752
85	773
88	817
89	818
90	935
91	1009
93	1210
94	1243
96	287
98	332
99	234
100	354
101	529
102	401
103	605
105	188
106	360
107	431
108	494
109	111
111	486
112	25
113	478
114	614
115	547
116	536
118	546
120	595
121	570
127	669
129	643
130	639
133	66
134	1180
136	696
138	721
139	144
141	766
143	406
144	5
145	64
146	348
147	288
149	239
152	882
153	433
154	1287
157	915
158	838
159	105
164	198
165	425
166	758
167	429
169	456
170	6
171	503
172	300
173	539
174	119
175	9
176	607
176	765
180	706
181	703
182	772
183	812
185	261
186	190
190	10
191	357
192	416
196	330
197	281
198	265
199	339
202	445
203	449
204	301
206	446
207	451
209	563
210	168
211	630
212	637
214	335
215	1353
219	264
220	104
221	305
224	260
227	828
228	862
229	750
235	1390
237	970
239	963
242	489
243	466
244	336
245	655
246	110
247	518
248	609
250	785
251	686
254	109
255	422
256	87
257	684
259	657
260	236
261	412
262	256
264	798
268	583
268	621
268	622
272	916
273	1226
275	315
276	320
277	911
280	350
281	321
282	415
283	291
285	272
287	386
289	319
290	387
296	468
297	207
298	556
299	629
300	762
301	453
302	534
303	553
304	577
305	526
306	610
307	651
308	727
310	726
311	676
313	808
314	840
317	634
322	1383
323	745
324	722
325	502
326	297
327	411
329	238
330	778
331	259
332	783
333	901
334	874
335	776
336	780
340	1084
341	1024
342	919
343	1297
344	829
345	934
346	899
349	964
351	1096
352	1097
353	1095
355	962
360	1178
361	1015
362	409
363	116
365	145
366	267
367	268
368	296
369	231
370	183
371	185
373	389
375	491
376	201
377	325
378	460
379	519
379	1350
380	358
382	504
383	467
384	322
385	633
386	558
387	530
388	620
389	599
390	638
392	324
393	687
394	905
395	608
396	613
398	665
398	1269
399	635
401	886
404	628
405	626
407	710
408	739
409	881
411	709
414	742
416	1386
420	1247
424	646
428	370
429	981
430	660
431	470
432	679
436	645
437	461
438	204
440	561
441	953
444	48
445	873
448	479
450	271
452	84
454	925
455	720
456	649
458	520
459	47
460	13
461	923
462	443
463	794
464	517
466	298
468	196
469	199
470	571
471	640
473	667
474	139
475	730
476	834
477	598
478	353
479	220
480	11
482	181
483	465
484	533
485	593
487	388
489	492
491	284
493	418
494	549
495	359
496	552
498	228
499	702
500	795
501	1042
504	71
505	331
506	483
507	938
509	459
511	282
513	56
515	457
517	402
518	623
519	253
522	903
523	334
525	572
528	250
529	50
530	672
531	557
532	659
533	395
535	410
536	18
537	757
538	775
539	777
540	159
541	447
542	897
543	898
544	590
545	102
546	428
547	86
549	390
552	189
553	226
554	488
555	814
556	1007
558	701
559	1018
562	157
563	439
564	545
565	540
566	930
567	380
568	658
569	542
570	644
571	167
573	179
574	836
576	464
577	100
578	60
579	93
580	92
581	216
582	44
585	88
586	356
587	14
588	16
589	55
590	257
591	255
593	278
594	337
596	129
597	133
598	131
601	567
602	182
603	154
604	373
605	372
605	833
606	364
607	222
610	280
612	578
613	205
615	355
616	508
618	49
620	342
621	213
622	221
624	277
625	381
626	379
627	341
628	150
629	229
630	227
631	383
632	809
633	219
634	217
636	290
638	162
641	180
642	363
643	195
645	191
649	289
650	601
651	576
654	270
655	393
656	193
657	462
658	371
659	279
660	252
661	130
662	648
663	351
664	273
665	391
666	421
670	340
671	454
672	417
673	223
674	314
675	427
676	432
677	420
678	588
680	441
681	450
683	477
685	625
687	192
688	482
690	501
691	544
692	458
693	326
695	524
696	497
697	485
699	473
700	476
703	46
704	481
707	498
707	632
709	35
712	505
713	523
714	507
716	514
717	510
718	522
719	378
720	521
721	166
721	509
722	532
723	535
724	562
725	551
726	249
728	575
729	560
730	559
731	662
733	377
735	1253
736	713
740	555
741	136
744	54
745	579
746	589
748	585
749	596
750	574
751	584
753	1158
754	587
755	602
756	615
756	921
757	604
758	42
762	943
767	245
769	889
772	1272
775	1228
779	987
787	695
790	652
791	760
792	683
793	707
795	741
796	493
797	884
798	513
799	511
800	680
801	664
806	767
807	1159
808	831
810	769
811	768
814	495
816	807
819	40
819	1351
820	1352
823	352
824	724
825	771
832	1258
834	907
836	914
839	976
840	853
842	756
846	825
847	966
848	764
850	965
851	837
852	896
853	933
854	859
855	841
856	851
857	835
859	885
860	1003
863	516
864	1114
867	424
868	1167
869	1399
871	295
872	865
874	597
875	887
876	906
877	891
881	1356
887	1017
890	1264
891	918
891	1407
892	1090
893	1088
895	942
896	1056
897	1149
898	1162
905	1389
931	1259
940	763
944	755
947	1271
952	1298
965	1267
981	946
990	1218
1000	1244
1019	1270
1020	1217
1047	998
1048	1173
1052	27
1053	931
1078	958
1087	1278
1098	26
1110	203
1116	394
1132	1169
1137	1171
1171	1238
1172	1289
1206	743
1207	912
1214	761
1228	452
1229	1282
1238	850
1257	1279
1259	1276
1260	1275
1264	73
1283	186
1311	550
1312	1161
1315	149
1316	176
1321	1163
1326	455
1328	832
1335	616
1344	114
1345	115
1347	345
1350	824
1515	230
1520	103
1532	782
1536	690
1549	656
1565	797
1577	153
1584	72
1590	128
1597	124
1645	1354
1659	1380
1660	1400
