2	143
3	1373
4	267
5	1253
6	1257
8	1318
13	271
14	644
15	258
16	568
17	574
18	571
20	685
21	680
23	786
24	1079
25	952
26	172
27	245
29	1185
30	319
32	320
33	167
36	803
37	336
38	1164
39	1242
41	1276
42	1199
46	1296
47	1026
48	581
49	234
50	136
52	321
53	94
54	244
55	199
56	23
57	416
58	1355
59	575
60	752
61	576
62	285
63	549
63	1347
64	681
65	337
66	668
67	789
68	1192
69	941
70	1254
72	1174
73	646
74	1337
75	1343
78	1383
80	1334
81	1086
82	1145
83	1231
84	1144
85	1170
86	1198
87	1197
88	1186
89	1187
90	1302
91	1311
92	1315
93	1371
94	1386
94	1377
96	339
97	131
98	105
98	1351
99	694
100	161
101	17
102	90
103	450
105	257
106	443
107	102
108	291
109	289
110	509
111	97
112	231
113	292
114	1356
115	315
116	129
117	709
118	969
119	705
120	630
121	659
127	770
128	771
129	757
130	645
131	972
133	121
134	1339
136	794
137	259
138	1106
139	71
139	1346
140	1288
141	1116
143	166
144	54
145	122
151	50
152	1113
153	515
154	1382
155	1205
157	1329
158	1262
159	132
164	13
164	38
165	389
166	520
167	323
169	316
170	601
171	260
172	24
173	39
174	21
175	553
176	1154
176	586
177	1122
179	715
180	937
181	953
182	772
183	1090
186	381
187	1328
190	8
191	40
192	11
193	1196
196	227
198	390
202	507
204	35
205	827
206	993
207	909
209	413
210	22
211	634
212	578
213	7
214	14
215	1130
216	643
219	391
221	37
224	158
226	107
227	1182
228	1236
229	1160
230	1286
232	1096
234	1248
237	1285
239	1321
242	31
245	294
246	309
247	130
248	594
250	689
251	986
252	974
253	773
254	293
255	521
256	148
257	1095
259	731
260	3
261	12
262	333
264	1107
265	1306
268	20
272	1273
273	1368
274	1301
276	25
277	1372
280	343
281	28
282	15
283	128
289	29
290	349
293	347
296	96
298	49
299	641
300	351
301	256
302	5
303	4
304	342
306	724
307	730
308	522
310	723
311	588
313	720
314	957
315	722
318	777
320	1120
323	1094
324	832
325	306
327	10
329	99
330	783
332	1087
333	1258
334	1247
335	1168
336	1175
337	1206
339	775
341	1307
342	1287
344	1194
345	1291
346	1324
349	1393
351	1313
352	1314
353	1312
355	1320
357	1342
360	1294
361	1369
362	16
363	236
365	151
366	384
367	385
368	375
369	376
370	275
371	241
372	101
373	1
374	378
375	26
376	380
377	171
378	224
379	1374
379	445
380	327
382	191
383	311
384	33
385	98
386	19
387	451
388	439
389	1338
390	664
392	27
393	590
394	652
395	654
396	328
398	1391
398	656
399	740
401	1396
401	567
402	671
403	669
404	693
405	642
407	758
408	791
408	990
409	951
410	774
411	1102
414	1330
416	976
418	707
420	712
421	708
424	964
425	592
427	415
428	753
429	706
430	1365
430	698
431	138
432	235
436	57
440	409
441	1290
442	1123
444	88
445	1251
446	58
448	310
450	79
451	1233
452	246
455	1132
456	647
460	1093
461	43
462	205
463	1109
465	1221
470	537
471	638
473	796
474	169
475	1155
476	1207
477	557
478	48
480	60
482	142
483	284
485	550
487	1089
489	162
491	359
493	1149
494	52
495	295
496	417
497	1308
498	396
499	1364
499	1083
500	1173
501	1082
502	1216
503	1214
505	560
507	1402
508	717
509	63
510	44
511	362
513	104
515	86
517	392
518	718
519	186
520	1309
522	1260
523	159
525	538
528	218
528	1358
530	209
531	1362
531	87
532	936
533	150
534	845
535	62
537	1172
538	1171
539	1176
540	189
543	1227
544	710
546	194
547	149
548	667
549	226
550	193
552	188
553	393
553	1359
556	778
558	1141
560	779
563	1222
564	232
566	1295
567	296
568	684
569	298
570	1084
571	299
574	307
576	202
577	164
578	160
578	564
579	195
580	286
581	366
582	264
583	263
585	152
586	47
589	444
590	382
591	103
592	383
593	496
594	511
599	403
600	606
601	56
601	1350
602	1360
602	141
603	123
604	331
605	332
607	353
610	1075
610	360
612	404
615	42
621	820
623	304
624	184
625	358
626	364
627	212
629	394
630	395
631	369
632	1180
633	345
636	204
638	51
641	318
642	356
643	233
645	176
646	632
648	207
649	341
650	536
651	517
653	335
654	966
656	1223
658	330
659	655
660	145
662	759
663	265
663	1353
664	178
665	146
666	1220
668	243
670	211
671	219
672	400
673	352
675	519
677	314
678	562
680	229
681	401
683	297
685	593
686	1114
687	313
690	308
691	168
692	317
693	170
695	157
700	120
703	283
706	261
707	677
708	370
710	137
711	1078
712	196
713	190
714	217
714	1052
718	725
721	200
722	516
723	440
724	210
725	629
726	1050
728	431
729	970
729	978
730	1219
732	1363
733	566
735	661
736	569
737	570
738	923
740	41
741	475
742	579
744	109
744	1352
745	548
746	533
748	563
750	407
751	589
753	585
754	1159
755	561
756	745
757	1349
757	628
758	905
762	580
763	727
766	721
767	729
767	1137
768	961
770	738
771	702
772	734
773	737
774	700
779	735
781	962
782	733
783	963
784	1215
786	1112
787	810
788	648
789	795
790	938
791	939
792	760
793	1357
793	948
795	1163
797	672
798	1190
799	1237
800	658
801	577
802	163
806	1088
807	950
808	1091
810	1147
811	1162
814	1101
816	968
818	180
819	1033
820	526
823	1189
824	1085
825	1131
827	1243
831	1161
832	572
834	1143
839	1304
840	1210
841	1150
842	1100
843	1279
844	1278
845	1277
846	1249
848	1169
850	1178
851	1165
852	1259
853	1282
854	1225
855	1217
856	1204
857	1156
859	1263
861	1179
