450	2421
448	1755
449	2286
446	6787
445	8088
444	6816
442	7327
443	9438
440	2553
439	2397
436	6309
432	2926
431	1752
430	2952
428	2971
429	9387
426	9364
427	9471
421	8091
424	7374
418	8039
420	9569
416	3087
417	7076
414	7997
410	7338
411	3021
409	3030
408	3051
407	2966
405	2701
404	7092
401	2928
402	2487
399	2871
398	9607
398	2858
397	9486
396	2577
395	2879
393	2979
392	2846
389	9614
390	2690
389	2600
388	2632
386	2390
387	2601
385	2804
383	1654
384	2518
382	1861
380	8161
381	2838
379	9622
379	1930
377	2031
378	2026
376	1834
375	1995
374	2012
372	9513
373	1994
370	1648
367	2073
366	6911
365	1660
363	2265
362	2037
361	9397
360	9473
356	8064
357	9530
354	9429
355	9440
347	9389
349	9403
346	7332
345	9393
341	8028
342	8172
344	8176
339	7381
340	9487
336	7362
335	7364
333	7440
334	8066
331	2137
332	7310
330	7153
329	2145
328	2967
327	2032
326	2019
325	2115
324	2501
323	3032
322	9506
320	3028
317	2603
318	7380
315	2904
314	2924
312	2962
313	2922
311	2954
310	2948
309	2903
308	2517
307	2893
306	2880
305	2574
304	2620
302	2347
303	2382
301	2706
300	2248
299	2578
298	2380
297	1838
294	2897
296	2254
293	2829
292	2892
291	2905
290	2121
289	2261
288	2123
287	2122
284	2124
285	2159
286	2252
283	2552
282	6610
281	2263
280	2621
278	9516
279	9543
276	2262
277	9498
275	2260
274	9401
272	8159
271	9467
270	8025
268	9502
268	9373
268	9391
268	8017
267	8023
264	3009
265	7103
263	7077
262	2045
261	2039
259	2498
260	2068
258	7100
257	7350
256	1707
255	2063
254	1725
252	9428
253	7379
248	7436
250	3039
251	7411
247	2142
246	2251
245	1732
244	2017
242	1877
239	9442
240	9514
238	9430
235	8192
237	9395
234	8127
232	7370
231	7443
229	7071
228	7348
227	7462
226	1603
226	7112
224	2134
223	2738
220	2339
221	2259
219	1996
216	7319
218	9510
215	7161
214	7278
211	2684
212	2842
210	6395
208	9637
209	8169
207	1839
204	2258
203	2028
202	1921
200	9674
201	2869
199	1985
197	2163
198	2072
195	9386
196	2187
192	6605
194	2089
191	1987
190	2573
189	2055
188	2148
184	7140
183	3019
182	2938
181	2956
180	2027
178	1920
177	2949
176	2377
174	1729
175	2593
173	2364
172	2257
171	1596
170	7993
170	1796
169	1992
167	2731
166	2486
165	2109
164	6606
163	6873
162	9533
160	9417
159	1914
158	7996
157	8182
156	8059
154	9427
153	3016
152	7152
151	2285
149	9636
148	2278
148	2053
147	2178
145	6888
144	6429
143	1991
141	7328
140	8125
139	2275
139	2276
139	2057
138	3024
137	1595
135	7160
136	3006
134	2929
133	6791
131	3050
130	2925
129	2754
128	2937
127	2936
122	7113
125	9635
121	2932
121	2931
120	2608
118	2875
116	7003
115	2371
113	1726
114	2369
111	2363
112	1569
110	2052
109	6390
108	1665
107	1614
105	1594
103	2616
102	1674
101	2348
100	1873
99	2854
98	6319
97	2296
96	2177
94	9478
93	9499
91	9407
90	9375
89	1787
88	1784
85	7344
83	7086
84	7124
82	7393
81	3010
78	7463
75	9580
74	9477
73	7089
72	7324
71	1771
70	1883
69	9418
68	7143
67	2984
66	2978
65	2794
63	2589
62	1709
60	2965
59	2923
58	2333
57	2419
56	2564
55	1679
54	1622
53	1675
52	1887
51	1663
50	1604
49	1575
48	2964
47	9522
46	9392
45	8144
44	8032
42	9365
41	7435
40	9446
39	8011
38	7378
37	2043
36	3052
35	2274
34	1676
33	2407
32	1882
30	1880
28	8122
29	7465
27	1785
26	2933
25	3013
24	7106
23	2957
21	2973
22	2977
20	2930
18	2974
17	2874
16	2824
15	2420
14	3008
13	1636
11	1789
10	2935
9	1592
8	9441
7	8187
6	8095
5	7392
4	7126
3	8136
2	1851
1	2921
