1	670
2	3182
4	5054
5	5053
6	7031
9	301
11	2743
12	2183
14	3765
15	3264
16	3764
17	3684
23	4004
24	4578
25	4265
26	23
27	491
29	4703
30	1703
31	341
32	470
33	1277
33	3163
34	333
35	317
36	4463
37	2693
38	4611
39	4585
40	4619
41	4666
41	7379
42	4714
49	1634
50	585
50	3124
51	1626
52	2113
53	2064
54	2443
55	2543
56	142
57	3354
58	5065
59	3746
60	569
61	578
62	214
63	3537
65	5040
67	4018
68	4088
69	4275
70	5067
71	126
71	329
74	7439
75	7369
78	4461
81	4083
82	4657
84	4514
85	4649
88	4705
89	4704
90	7272
91	7919
94	7565
96	206
97	1649
97	3156
98	228
98	3404
99	253
100	1564
101	3214
102	1646
103	3604
104	44
105	1044
106	1304
107	218
107	1953
108	2593
109	294
110	2164
111	2954
112	2463
113	2583
114	3275
115	3234
116	586
118	3624
120	3544
121	4236
126	3858
127	4019
128	7564
129	3734
130	3728
131	4078
132	5032
133	3188
134	7589
136	3976
137	2513
138	4447
139	319
140	7052
141	4464
143	4550
144	100
145	178
145	3543
147	205
148	503
149	5020
151	5004
152	4718
154	4621
157	7068
158	4715
158	7259
159	354
159	414
164	161
165	36
166	220
167	2924
169	1984
170	99
171	2874
172	141
173	3178
174	424
175	3524
176	3535
176	4517
180	4125
181	3994
182	4021
183	4304
186	560
186	650
188	219
189	163
190	4313
191	1603
192	167
193	7065
196	4317
198	38
199	547
202	1573
203	2233
204	144
206	2163
207	2223
208	5003
209	3344
210	441
211	3725
212	3954
214	164
214	7791
217	58
219	41
221	267
223	4365
224	64
225	1388
227	4560
228	4516
229	7042
231	4617
232	4085
233	4520
234	4084
241	3884
242	4598
243	2424
244	2114
245	4244
246	215
247	3064
248	3554
250	3629
251	4086
252	4080
253	4022
254	1654
255	628
256	14
256	3565
257	4124
260	8
261	366
262	172
264	4450
265	4610
268	160
268	7611
268	7699
268	7792
268	7793
269	4355
272	7119
275	385
276	146
280	919
281	147
282	499
282	7790
283	590
285	592
286	39
287	47
289	520
291	577
292	1389
293	113
296	221
297	562
297	2414
298	3189
299	3774
300	4561
301	3285
302	3148
303	4438
304	3054
305	66
306	128
306	4016
307	4070
308	367
309	521
313	4215
313	4329
313	4386
314	3776
315	502
317	3559
319	170
323	4431
324	4444
325	154
326	4490
327	169
328	434
329	420
330	4014
332	4005
333	4608
334	7290
335	4580
339	4024
340	7260
341	7149
342	3975
344	3896
345	7199
346	4586
354	4625
357	7629
361	7641
362	500
363	357
365	631
366	42
367	43
368	1380
369	2643
370	5041
371	4101
372	423
373	1933
374	2053
374	2415
375	2394
376	1815
376	1905
377	188
378	2343
379	3056
379	7650
380	3009
382	2975
383	2215
384	139
385	3735
386	3198
387	3364
388	3605
389	3633
389	7651
390	3855
392	138
393	4087
394	4505
395	4254
396	3434
397	3179
398	3585
398	7209
399	4555
400	530
401	4696
402	222
403	630
404	4576
405	3715
406	4286
407	4457
408	3898
409	3755
410	4023
411	4098
414	4207
416	4076
418	3857
421	553
427	3464
428	4400
430	3686
431	1983
432	4266
435	77
436	3796
437	207
438	3097
440	3337
441	7122
444	3187
445	7032
446	3286
448	2994
449	3104
450	3334
451	4680
452	380
453	151
454	7124
455	4445
456	3904
457	5001
458	3149
459	101
460	72
460	4437
461	4391
462	68
462	2173
463	4491
464	2985
465	4247
466	1284
467	1673
468	1094
469	744
470	3935
471	3729
473	3985
474	487
475	7086
477	3557
478	74
479	270
480	89
482	4350
483	3044
484	3136
485	3574
486	324
487	3745
489	46
489	2734
491	157
492	129
492	1293
493	67
493	1884
494	3225
495	1623
496	3315
497	7291
498	4294
499	4347
500	4650
501	4128
502	4308
503	3204
504	368
505	3556
506	3335
507	1397
509	2824
510	2683
511	311
512	2143
513	5025
515	2453
517	509
518	918
519	1289
519	5045
522	7075
523	1177
525	3374
528	3094
529	363
530	4127
531	3254
532	4132
533	11
533	1726
535	1633
536	336
537	4581
538	4674
540	1291
540	3195
541	2203
542	7099
543	7067
544	4492
546	3996
547	12
547	90
549	1663
550	377
552	3084
553	3086
553	7709
554	4511
555	4426
556	4006
558	4515
560	3945
561	1283
561	5047
562	686
563	2063
564	3174
565	3191
566	7280
567	1584
568	4126
569	3184
570	3785
571	865
572	304
573	488
574	155
576	460
576	4406
577	1133
578	411
578	412
578	823
579	307
580	359
581	32
582	4591
583	419
584	356
585	3224
586	2383
587	1653
588	5014
589	25
590	75
591	404
593	2763
594	4462
595	642
596	121
597	122
598	120
599	33
600	343
601	98
602	104
602	954
603	106
604	176
605	349
606	118
607	225
609	1643
610	312
611	468
612	3384
613	213
614	536
615	626
616	3003
618	102
620	82
621	4497
622	224
624	469
625	2313
626	566
627	4074
628	651
629	3166
630	1994
631	1644
632	2674
632	4559
633	78
634	182
635	1645
636	943
638	629
638	678
640	871
641	1386
642	581
643	676
643	1074
644	1054
645	1053
646	4552
647	1125
649	210
650	3474
651	111
653	4604
654	635
655	1124
656	3001
657	2373
658	2083
658	3756
659	22
660	1163
661	1589
662	4278
663	196
663	1583
664	1135
665	1683
666	1893
666	7479
667	2977
668	2773
670	1963
670	5017
671	2323
672	1823
673	223
674	331
675	914
676	2023
677	1614
678	3644
679	2213
680	5052
681	2193
683	2553
685	3614
686	5062
687	1045
688	2243
689	2614
690	2984
691	623
691	3185
692	2363
693	2333
695	3115
696	5060
697	2613
699	913
700	179
700	2514
701	2934
702	3034
703	4556
704	633
704	3336
705	2803
706	2733
707	3836
709	415
710	3157
711	3654
712	2974
713	3127
714	4034
715	3177
716	3014
717	3035
719	140
720	3160
721	334
721	338
721	2253
722	3116
723	3183
724	3197
725	3314
726	4267
728	3394
729	3295
730	3284
731	4214
732	5066
733	903
735	4573
736	4334
739	3194
740	3190
741	2705
744	3542
745	3324
746	3634
748	3494
749	3536
750	3304
751	3794
753	7409
754	3538
755	3539
757	3664
758	444
761	4357
762	4399
763	4478
765	4451
769	4255
770	2964
777	4409
778	378
779	7390
782	609
784	4307
786	5059
787	4479
788	7022
789	3924
791	3986
792	4248
793	4100
794	5061
795	5002
796	2623
798	3045
799	2895
800	3895
801	3540
802	660
802	933
807	7410
810	4318
811	4387
814	5064
819	445
820	1243
823	4246
824	551
825	4482
827	3106
828	554
829	95
832	4504
840	5051
841	5058
842	4503
843	4405
844	4645
845	4646
846	4629
848	4067
849	7062
850	4015
851	4685
852	4698
853	4526
854	4553
855	4613
856	5050
857	4684
858	250
859	4647
863	5068
866	443
868	35
872	4519
874	793
875	7087
876	7131
877	3626
883	7123
886	7064
889	549
890	7185
891	7159
892	7281
893	7282
895	7130
896	7339
897	1376
898	7129
899	335
938	640
944	7819
947	7269
965	7679
971	45
980	1378
981	7201
984	3055
985	606
990	672
995	546
1001	7789
1006	57
1008	7419
1011	7432
1012	7
1019	7759
1020	7730
1025	552
1029	600
1048	7519
1049	5022
1050	5024
1051	4689
1052	1374
1053	7659
1054	7579
1055	4411
1056	7430
1064	4397
1078	4471
1079	148
1083	1391
1084	259
1087	7193
1095	7429
1098	652
1105	596
1106	1275
1107	1233
1113	1013
1120	7509
1123	1405
1147	668
1167	4634
1206	7132
1213	7610
1229	7739
1247	3534
1272	4305
1290	472
1292	3564
1294	1335
1304	34
1311	4385
1315	2603
1322	4315
1328	4691
1335	3824
1354	7510
1357	7400
1513	906
1515	40
1516	883
1517	886
1521	504
1524	1415
1524	1423
1528	3274
1531	2594
1532	5063
1533	4419
1534	7881
1535	309
1536	2786
1537	4422
1538	4421
1539	3095
1542	1843
1548	358
1550	4117
1558	4570
1564	7809
1565	4537
1566	1105
1569	1513
1571	1593
1572	3180
1573	3181
1574	1338
1575	2393
1576	3074
1577	3076
1579	292
1581	7880
1582	7879
1583	2815
1584	3135
1585	1313
1585	7121
1586	1314
1587	7120
1594	7241
1595	2694
1598	6884
1599	7619
1601	2894
1605	4702
1606	7830
1617	2884
1619	4697
1622	5031
1629	7822
1667	7053
1668	397
