224	2222
223	2115
221	1977
216	16023
219	2133
214	1996
213	1951
212	16013
211	2020
210	1991
209	2044
208	1435
207	2139
206	2113
205	2418
204	1975
203	2081
202	2268
200	2455
199	2395
198	2131
196	2053
192	1994
193	16028
191	1989
190	1959
189	2040
188	2025
186	2473
183	4898
182	10034
181	3140
176	2194
179	2118
180	2077
176	4880
175	1958
174	1990
173	1974
172	2419
171	2046
170	2532
169	2340
167	1973
166	16238
165	2130
166	2024
164	1993
163	2124
159	2346
157	16315
158	16236
155	16018
154	16259
152	15086
151	2211
149	1434
148	2034
147	2373
146	2440
145	1971
144	2210
143	1939
141	10060
140	16239
139	16582
139	2028
138	3143
137	2047
136	2050
134	16394
133	1969
132	2391
131	16288
129	2403
130	2037
128	2427
127	2415
118	1972
120	2064
116	2353
115	2339
114	16598
113	2267
114	2388
112	2041
111	2021
110	2080
108	2266
109	2265
107	2464
107	2019
106	2389
105	2042
103	1976
102	2070
101	16606
101	1992
100	2229
99	3257
98	16584
98	2238
96	2375
97	2345
95	2031
94	16475
94	16599
91	16390
92	16488
90	16346
89	4894
88	4893
85	15974
84	15084
83	16449
81	3151
78	16587
78	4895
75	16540
74	16473
73	2083
72	16291
71	2531
71	16546
70	10004
69	2012
68	15006
67	2523
65	2324
63	16592
63	2026
62	2259
59	15087
58	2344
57	2030
56	2446
55	2350
53	2073
54	2390
52	2007
52	16588
51	2452
50	2342
49	2038
43	16027
44	16049
42	10019
41	16102
40	16258
39	16034
38	16585
38	4899
37	2322
36	3144
35	2424
34	2527
33	2230
32	2006
31	2009
30	16589
30	2013
29	4892
28	16042
27	2385
26	2169
25	4853
24	16165
23	2372
18	16041
17	2387
16	16263
15	2043
13	2069
14	2105
11	2386
12	2127
9	2470
6	16104
5	15985
3	16257
4	3150
2	2060
832	16026
834	15967
835	16107
836	16215
839	16282
840	10065
842	4887
843	3428
844	3426
845	3430
846	16033
848	4840
850	16380
851	10098
852	16015
853	16225
854	10035
855	3368
856	4831
857	16016
859	16213
863	2103
867	16432
868	16146
872	16022
874	16003
875	16164
876	16221
877	16235
880	16234
883	16285
885	16297
889	16295
891	16313
892	16242
894	16402
895	16317
895	16581
897	16431
897	16591
897	16265
898	16252
905	16541
909	16430
937	16316
944	16556
965	16557
971	16292
977	16255
981	16420
984	2441
992	16429
1001	15961
1008	16442
1011	16440
1021	2074
1022	16312
1040	16271
1043	16154
1048	16462
1049	16150
1050	16151
1051	16115
1052	15111
1053	16326
1054	16308
1056	16441
1072	16580
1078	16552
1079	16299
1087	16279
1095	16439
1098	15109
1101	16309
1131	2082
1139	16550
1140	2461
1172	16451
1184	2016
1206	2329
1211	16482
1213	16366
1214	16369
1229	16553
1247	16374
1251	16384
1264	15096
1289	16348
1304	2132
1328	16143
1358	1963
1514	2108
1594	16324
1645	16141
